model,term,coef,std_err,p_value,ci_low,ci_high,nobs,rsquared,dep_mean,note,error
m0_post2017_baseline,post2017,0.2618652036845217,0.042872911118970555,1.0092476246042448e-09,0.17783584197895258,0.34589456539009084,5058,0.13184278333495292,0.4211150652431791,2017 policy baseline.,
m0_post2017_baseline,log_amount_master,-0.009370466074043822,0.004008210882958035,0.01939671055973212,-0.01722641504708306,-0.0015145171010045849,5058,0.13184278333495292,0.4211150652431791,2017 policy baseline.,
m0_post2017_baseline,amount_llm_regex_conflict_flag,-0.10891661209919688,0.03525031628762732,0.002002877815654158,-0.1780059624665921,-0.03982726173180168,5058,0.13184278333495292,0.4211150652431791,2017 policy baseline.,
m0_post2017_baseline,amount_regex_fallback_flag,0.0,0.0,,0.0,0.0,5058,0.13184278333495292,0.4211150652431791,2017 policy baseline.,
m1_policy_baseline,post2021,0.08496493838092183,0.0141119257967567,1.7356808146491027e-09,0.057306072066776986,0.11262380469506666,5058,0.13407354459329313,0.4211150652431791,"Civil main sample; 2021 post indicator, master amount, amount-quality flags, court level and cause controls.",
m1_policy_baseline,log_amount_master,-0.008083245543939169,0.0039917227235288484,0.04286718341920579,-0.015906878318325848,-0.0002596127695524905,5058,0.13407354459329313,0.4211150652431791,"Civil main sample; 2021 post indicator, master amount, amount-quality flags, court level and cause controls.",
m1_policy_baseline,amount_llm_regex_conflict_flag,-0.10656828699495483,0.034848443671530234,0.00222782319205236,-0.17486998150842686,-0.0382665924814828,5058,0.13407354459329313,0.4211150652431791,"Civil main sample; 2021 post indicator, master amount, amount-quality flags, court level and cause controls.",
m1_policy_baseline,amount_regex_fallback_flag,0.0,0.0,,0.0,0.0,5058,0.13407354459329313,0.4211150652431791,"Civil main sample; 2021 post indicator, master amount, amount-quality flags, court level and cause controls.",
m2_transaction_types,post2021,0.08148226388051061,0.013654934086429165,2.413008969715263e-09,0.0547190848598411,0.10824544290118011,5058,0.19488017338835728,0.4211150652431791,Adds compressed transaction types.,
m2_transaction_types,log_amount_master,-0.006050770066750933,0.003856573723125067,0.11665966710658866,-0.01360951566779961,0.001507975534297744,5058,0.19488017338835728,0.4211150652431791,Adds compressed transaction types.,
m2_transaction_types,amount_llm_regex_conflict_flag,-0.08206031515590713,0.03271943057524639,0.012141684281140005,-0.14618922067804874,-0.017931409633765535,5058,0.19488017338835728,0.4211150652431791,Adds compressed transaction types.,
m2_transaction_types,amount_regex_fallback_flag,0.0,0.0,,0.0,0.0,5058,0.19488017338835728,0.4211150652431791,Adds compressed transaction types.,
m3_policy_by_transaction,post2021,0.06529860626815519,0.024596738267782574,0.007936323188791,0.017089885126143227,0.11350732741016714,5058,0.2022392030661211,0.4211150652431791,Policy effect heterogeneity by transaction type.,
m3_policy_by_transaction,log_amount_master,-0.006377075361152629,0.0038459108180356606,0.09728833051280705,-0.013914922052255502,0.001160771329950243,5058,0.2022392030661211,0.4211150652431791,Policy effect heterogeneity by transaction type.,
m3_policy_by_transaction,amount_llm_regex_conflict_flag,-0.07416269594926213,0.03246777785684864,0.02236014547369348,-0.13779837120673252,-0.010527020691791733,5058,0.2022392030661211,0.4211150652431791,Policy effect heterogeneity by transaction type.,
m3_policy_by_transaction,amount_regex_fallback_flag,0.0,0.0,,0.0,0.0,5058,0.2022392030661211,0.4211150652431791,Policy effect heterogeneity by transaction type.,
m4_amount_quartiles,post2021,0.08072426059261997,0.013691481910068842,3.725370779202423e-09,0.053889449153903375,0.10755907203133658,5056,0.19637051700617514,0.4212816455696203,Uses amount quartiles instead of linear log amount.,
m4_amount_quartiles,amount_llm_regex_conflict_flag,-0.07235878750791368,0.03267828323727016,0.026809695013907814,-0.13640704572956214,-0.008310529286265203,5056,0.19637051700617514,0.4212816455696203,Uses amount quartiles instead of linear log amount.,
m4_amount_quartiles,amount_regex_fallback_flag,0.0,0.0,,0.0,0.0,5056,0.19637051700617514,0.4212816455696203,Uses amount quartiles instead of linear log amount.,
m5_policy_by_q4_amount,post2021,0.07332138534341569,0.01454534778878193,4.633905623552375e-07,0.04481302753479379,0.10182974315203758,5058,0.19592591139422133,0.4211150652431791,Policy effect heterogeneity for top amount quartile.,
m5_policy_by_q4_amount,q4_amount,-0.089981664057751,0.03474987863499772,0.009614070449774458,-0.15809017464948444,-0.021873153466017578,5058,0.19592591139422133,0.4211150652431791,Policy effect heterogeneity for top amount quartile.,
m5_policy_by_q4_amount,post2021:q4_amount,0.05982166091853444,0.042627078197900854,0.1605058476108896,-0.023725877115523777,0.14336919895259265,5058,0.19592591139422133,0.4211150652431791,Policy effect heterogeneity for top amount quartile.,
m5_policy_by_q4_amount,log_amount_master,-0.00016864224359840814,0.004678570467679674,0.971245936990703,-0.009338471859383286,0.009001187372186468,5058,0.19592591139422133,0.4211150652431791,Policy effect heterogeneity for top amount quartile.,
m5_policy_by_q4_amount,amount_llm_regex_conflict_flag,-0.08117757354330606,0.032470134493490024,0.012416915333123063,-0.1448178677237182,-0.0175372793628939,5058,0.19592591139422133,0.4211150652431791,Policy effect heterogeneity for top amount quartile.,
m5_policy_by_q4_amount,amount_regex_fallback_flag,0.0,0.0,,0.0,0.0,5058,0.19592591139422133,0.4211150652431791,Policy effect heterogeneity for top amount quartile.,
m6_llm_amount,post2021,0.08148226388051087,0.013654934086429238,2.4130089697154568e-09,0.05471908485984122,0.10824544290118052,5058,0.19488017338835728,0.4211150652431791,Uses LLM top-level case amount.,
m6_llm_amount,log_llm_case_amount,-0.006050770066751007,0.003856573723125069,0.11665966710658437,-0.013609515667799688,0.0015079755342976738,5058,0.19488017338835728,0.4211150652431791,Uses LLM top-level case amount.,
m6_llm_amount,amount_llm_regex_conflict_flag,-0.0820603151559073,0.032719430575246435,0.012141684281139948,-0.14618922067804896,-0.01793140963376562,5058,0.19488017338835728,0.4211150652431791,Uses LLM top-level case amount.,
m7_regex_amount,post2021,0.08158045060675766,0.013629397928494163,2.155618942021716e-09,0.05486732153594428,0.10829357967757103,5058,0.19682876252729875,0.4211150652431791,Uses full-text regex maximum amount.,
m7_regex_amount,log_regex_text_max,-0.012199717429646055,0.0030424657830000258,6.0766973432858206e-05,-0.01816284078852156,-0.00623659407077055,5058,0.19682876252729875,0.4211150652431791,Uses full-text regex maximum amount.,
m7_regex_amount,amount_llm_regex_conflict_flag,-0.08236518494253622,0.03237731037430644,0.010961717987964924,-0.14582354719245189,-0.018906822692620548,5058,0.19682876252729875,0.4211150652431791,Uses full-text regex maximum amount.,
m8_region_big4,post2021,0.08001651487698713,0.013642310403413866,4.482675589204622e-09,0.053278077820379854,0.10675495193359441,5048,0.19777593058240062,0.4215530903328051,Adds Big4 region indicator.,
m8_region_big4,region_big4,-0.06909761291358693,0.014710385829530614,2.6375316378987198e-06,-0.0979294393381553,-0.04026578648901856,5048,0.19777593058240062,0.4215530903328051,Adds Big4 region indicator.,
m8_region_big4,log_amount_master,-0.0036062731283929227,0.0038560946562143025,0.34967810241500663,-0.011164079775550317,0.003951533518764471,5048,0.19777593058240062,0.4215530903328051,Adds Big4 region indicator.,
m8_region_big4,amount_llm_regex_conflict_flag,-0.07760418666720843,0.03309448648145775,0.01903075625726481,-0.14246818825771332,-0.012740185076703547,5048,0.19777593058240062,0.4215530903328051,Adds Big4 region indicator.,
m8_region_big4,amount_regex_fallback_flag,0.0,0.0,,0.0,0.0,5048,0.19777593058240062,0.4215530903328051,Adds Big4 region indicator.,
m9_policy_by_big4,post2021,0.06056810788041602,0.016760065409944656,0.00030170131664844507,0.027718983298388962,0.09341723246244307,5048,0.1985099734647342,0.4215530903328051,Policy effect heterogeneity by Big4 region.,
m9_policy_by_big4,region_big4,-0.10527203439520863,0.02176647890910165,1.3219232030331984e-06,-0.14793354912729856,-0.0626105196631187,5048,0.1985099734647342,0.4215530903328051,Policy effect heterogeneity by Big4 region.,
m9_policy_by_big4,post2021:region_big4,0.060024603910259045,0.02809831860495337,0.032660286389516326,0.004952911418418707,0.11509629640209938,5048,0.1985099734647342,0.4215530903328051,Policy effect heterogeneity by Big4 region.,
m9_policy_by_big4,log_amount_master,-0.0036864853697579367,0.003861194935200908,0.33970289281833044,-0.011254288380040185,0.003881317640524311,5048,0.1985099734647342,0.4215530903328051,Policy effect heterogeneity by Big4 region.,
m9_policy_by_big4,amount_llm_regex_conflict_flag,-0.07685945684583917,0.033127871620083724,0.020336314195994087,-0.14178889210566983,-0.011930021586008505,5048,0.1985099734647342,0.4215530903328051,Policy effect heterogeneity by Big4 region.,
m9_policy_by_big4,amount_regex_fallback_flag,0.0,0.0,,0.0,0.0,5048,0.1985099734647342,0.4215530903328051,Policy effect heterogeneity by Big4 region.,
m10_region_macro,post2021,0.08154831018166941,0.013703217364237288,2.664539893757956e-09,0.054690497675440444,0.10840612268789838,5048,0.19686300538807977,0.4215530903328051,Adds macro-region categories.,
m10_region_macro,log_amount_master,-0.0059991341412491015,0.003860257891447218,0.12016628932529697,-0.013565100579522177,0.0015668322970239746,5048,0.19686300538807977,0.4215530903328051,Adds macro-region categories.,
m10_region_macro,amount_llm_regex_conflict_flag,-0.07566961929938304,0.0329095928625357,0.02148688833972651,-0.14017123605582943,-0.01116800254293665,5048,0.19686300538807977,0.4215530903328051,Adds macro-region categories.,
m10_region_macro,amount_regex_fallback_flag,0.0,0.0,,0.0,0.0,5048,0.19686300538807977,0.4215530903328051,Adds macro-region categories.,
m11_strict_dv,post2021,0.08503343896247273,0.013673660533623075,5.010463529449575e-10,0.05823355677974476,0.1118333211452007,4987,0.1966298025886546,0.41287347102466415,Strict DV robustness.,
m11_strict_dv,log_amount_master,-0.005455606674416398,0.00385403327747938,0.15690502885713659,-0.013009373093494847,0.0020981597446620513,4987,0.1966298025886546,0.41287347102466415,Strict DV robustness.,
m11_strict_dv,amount_llm_regex_conflict_flag,-0.08905931780055672,0.032348968997939695,0.005903736610304166,-0.15246213197352126,-0.025656503627592156,4987,0.1966298025886546,0.41287347102466415,Strict DV robustness.,
m11_strict_dv,amount_regex_fallback_flag,0.0,0.0,,0.0,0.0,4987,0.1966298025886546,0.41287347102466415,Strict DV robustness.,
m12_event_study,log_amount_master,-0.005779609084028818,0.003865747865599337,0.13489310816309225,-0.013356335673916104,0.001797117505858468,5030,0.20375641779915699,0.4226640159045726,Event study around 2021; 2020 is omitted reference year.,
m12_event_study,amount_llm_regex_conflict_flag,-0.07850715941446464,0.03264134560943964,0.016166063279733654,-0.14248302121589096,-0.014531297613038327,5030,0.20375641779915699,0.4226640159045726,Event study around 2021; 2020 is omitted reference year.,
m12_event_study,amount_regex_fallback_flag,0.0,0.0,,0.0,0.0,5030,0.20375641779915699,0.4226640159045726,Event study around 2021; 2020 is omitted reference year.,
